Market,Channel,Region,Category,SubCategory,Brand,Variant,PackType,PPG,PackSize,Year,Month,Week,date,BrCatId,SalesValue,Volume,VolumeUnits,D1,D2,D3,D4,D5,D6,AV1,AV2,AV3,AV4,AV5,AV6,EV1,EV2,EV3,EV4,EV5,EV6,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Small Single,AllPackSize,2023,4,15,15-04-2023,Brand,293663.82,62634.85,337420,91.31660084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Standard Multi,AllPackSize,2023,4,15,15-04-2023,Brand,1406369.93,611941.57,323432,92.03966181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Standard Single,AllPackSize,2023,4,15,15-04-2023,Brand,558042.45,180559.03,435082,98.26228901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 4,Standard,AllPackType,Small Single,AllPackSize,2023,4,15,15-04-2023,Brand,166805.28,112210.76,513674,90.29879458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 4,Standard,AllPackType,Standard Multi,AllPackSize,2023,4,15,15-04-2023,Brand,414715.95,401645.24,237012,93.27991667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 4,Standard,AllPackType,Standard Single,AllPackSize,2023,4,15,15-04-2023,Brand,599561.87,524872.655,1254314,95.07083274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 5,Standard,AllPackType,Small Single,AllPackSize,2023,4,15,15-04-2023,Brand,8079.87,3950.54,17957,97.37196632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 5,Standard,AllPackType,Standard Single,AllPackSize,2023,4,15,15-04-2023,Brand,195687.49,280004.94,673072,91.26388812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 6,Standard,AllPackType,Small Single,AllPackSize,2023,4,15,15-04-2023,Brand,406.3,48.07,209,98.44724119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 6,Standard,AllPackType,Standard Multi,AllPackSize,2023,4,15,15-04-2023,Brand,36639.86,21075.54,12726,92.26250941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 6,Standard,AllPackType,Standard Single,AllPackSize,2023,4,15,15-04-2023,Brand,18104.28,6807.115,16718,89.33231094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 3,Standard,AllPackType,Small Multi,AllPackSize,2023,4,16,22-04-2023,Brand,1,1.32,2,0.422196933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 3,Standard,AllPackType,Small Single,AllPackSize,2023,4,16,22-04-2023,Brand,93688.22,32519.08,147814,88.5059339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 3,Standard,AllPackType,Standard Multi,AllPackSize,2023,4,16,22-04-2023,Brand,311139.7,174718.63,102190,92.76721167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 3,Standard,AllPackType,Standard Single,AllPackSize,2023,4,16,22-04-2023,Brand,237068.5,100370.8,244806,83.83611689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Others,AllPackSize,2023,4,16,22-04-2023,Brand,15914.7,5176,5176,80.52970538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Small Multi,AllPackSize,2023,4,16,22-04-2023,Brand,513821.56,142201.2,236977,88.89112418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Small SNAP POTS,AllPackSize,2023,4,16,22-04-2023,Brand,307315.66,81940.8,102426,87.34410957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Small Single,AllPackSize,2023,4,16,22-04-2023,Brand,288496.52,60516.6,327732,91.20784381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Standard Multi,AllPackSize,2023,4,16,22-04-2023,Brand,1445409.11,620791.03,330122,92.44204664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Standard Single,AllPackSize,2023,4,16,22-04-2023,Brand,610032.57,204698.75,493250,98.21738201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 4,Standard,AllPackType,Small Single,AllPackSize,2023,4,16,22-04-2023,Brand,175713.36,116273.23,532426,90.22971954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 4,Standard,AllPackType,Standard Multi,AllPackSize,2023,4,16,22-04-2023,Brand,437734.72,424289.92,249946,93.36856862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 4,Standard,AllPackType,Standard Single,AllPackSize,2023,4,16,22-04-2023,Brand,633572.74,556055.61,1328744,95.26989586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 5,Standard,AllPackType,Small Single,AllPackSize,2023,4,16,22-04-2023,Brand,10918.14,5445.66,24753,97.40569887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 5,Standard,AllPackType,Standard Single,AllPackSize,2023,4,16,22-04-2023,Brand,199544.44,290164.75,697317,90.83907145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 6,Standard,AllPackType,Small Single,AllPackSize,2023,4,16,22-04-2023,Brand,342,39.33,171,98.44724119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 6,Standard,AllPackType,Standard Multi,AllPackSize,2023,4,16,22-04-2023,Brand,39248.42,22377.86,13523,92.83169524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 6,Standard,AllPackType,Standard Single,AllPackSize,2023,4,16,22-04-2023,Brand,19517.38,7546.515,18522,88.07732939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 3,Standard,AllPackType,Small Single,AllPackSize,2023,4,17,29-04-2023,Brand,94586.42,31241.76,142008,88.21268007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 3,Standard,AllPackType,Standard Multi,AllPackSize,2023,4,17,29-04-2023,Brand,335564.05,188114.56,110477,93.13008356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 3,Standard,AllPackType,Standard Single,AllPackSize,2023,4,17,29-04-2023,Brand,252630.21,105631.57,257637,83.75255804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Others,AllPackSize,2023,4,17,29-04-2023,Brand,17440.3,5685,5685,81.0931776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Small Multi,AllPackSize,2023,4,17,29-04-2023,Brand,554410.92,151707.4,252825,89.01092749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Small SNAP POTS,AllPackSize,2023,4,17,29-04-2023,Brand,320811.33,85685.6,107107,87.02759739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Small Single,AllPackSize,2023,4,17,29-04-2023,Brand,302988.7,65043.7,351355,91.1800332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Standard Multi,AllPackSize,2023,4,17,29-04-2023,Brand,1562715.77,671525.61,355594,92.21283941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Standard Single,AllPackSize,2023,4,17,29-04-2023,Brand,587793.7,186965.385,450519,98.1871999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 4,Standard,AllPackType,Small Single,AllPackSize,2023,4,17,29-04-2023,Brand,185759.44,121946.1,558465,89.90814033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 4,Standard,AllPackType,Standard Multi,AllPackSize,2023,4,17,29-04-2023,Brand,465731.9,452590.08,266576,93.48643285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 4,Standard,AllPackType,Standard Single,AllPackSize,2023,4,17,29-04-2023,Brand,691372.22,604422.535,1444748,95.52797552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 5,Standard,AllPackType,Small Single,AllPackSize,2023,4,17,29-04-2023,Brand,10130.08,4954.84,22522,97.40569887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 5,Standard,AllPackType,Standard Single,AllPackSize,2023,4,17,29-04-2023,Brand,231152.44,329766.99,792494,91.34795252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 6,Standard,AllPackType,Small Single,AllPackSize,2023,4,17,29-04-2023,Brand,461.52,53.13,231,99.69207643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 6,Standard,AllPackType,Standard Multi,AllPackSize,2023,4,17,29-04-2023,Brand,42098.8,23909.06,14456,93.30025225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 6,Standard,AllPackType,Standard Single,AllPackSize,2023,4,17,29-04-2023,Brand,19745.96,7918.815,19370,89.7865778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 3,Standard,AllPackType,Small Multi,AllPackSize,2023,5,18,06-05-2023,Brand,0.5,0.66,1,0.189549427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 3,Standard,AllPackType,Small Single,AllPackSize,2023,5,18,06-05-2023,Brand,87901.32,27947.7,127035,87.7489868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 3,Standard,AllPackType,Standard Multi,AllPackSize,2023,5,18,06-05-2023,Brand,321888.77,180595.16,106238,93.2871884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 3,Standard,AllPackType,Standard Single,AllPackSize,2023,5,18,06-05-2023,Brand,327721.32,170049.36,414753,83.1101329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Others,AllPackSize,2023,5,18,06-05-2023,Brand,16792.48,5480,5480,80.5789811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Small Multi,AllPackSize,2023,5,18,06-05-2023,Brand,547477.32,150159.6,250222,89.29530194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Small SNAP POTS,AllPackSize,2023,5,18,06-05-2023,Brand,310843.71,83579.2,104474,87.33774961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Small Single,AllPackSize,2023,5,18,06-05-2023,Brand,287979.07,62424,336544,91.03374988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Standard Multi,AllPackSize,2023,5,18,06-05-2023,Brand,1504231.71,651618.89,346270,92.1865157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Standard Single,AllPackSize,2023,5,18,06-05-2023,Brand,545418.02,167713.12,404128,98.14425857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 4,Standard,AllPackType,Small Single,AllPackSize,2023,5,18,06-05-2023,Brand,177424.68,116739.9,534712,89.83925243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 4,Standard,AllPackType,Standard Multi,AllPackSize,2023,5,18,06-05-2023,Brand,443483.8,418840.4,246549,93.09832451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 4,Standard,AllPackType,Standard Single,AllPackSize,2023,5,18,06-05-2023,Brand,659687.72,576168.905,1377802,95.47487125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 5,Standard,AllPackType,Small Single,AllPackSize,2023,5,18,06-05-2023,Brand,8664.26,4237.2,19260,97.40569887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 5,Standard,AllPackType,Standard Single,AllPackSize,2023,5,18,06-05-2023,Brand,211661.88,299645.5,719706,91.15842643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 6,Standard,AllPackType,Small Single,AllPackSize,2023,5,18,06-05-2023,Brand,477,60.56,263,97.8499093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 6,Standard,AllPackType,Standard Multi,AllPackSize,2023,5,18,06-05-2023,Brand,42582.96,23788.9,14392,93.03536682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 6,Standard,AllPackType,Standard Single,AllPackSize,2023,5,18,06-05-2023,Brand,17267.47,7098.265,17302,89.40508895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 3,Standard,AllPackType,Small Multi,AllPackSize,2023,5,19,13-05-2023,Brand,0.5,0.66,1,0.222867106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 3,Standard,AllPackType,Small Single,AllPackSize,2023,5,19,13-05-2023,Brand,85196.94,27038,122900,87.89117923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 3,Standard,AllPackType,Standard Multi,AllPackSize,2023,5,19,13-05-2023,Brand,296481.37,166226.71,98327,93.11420554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 3,Standard,AllPackType,Standard Single,AllPackSize,2023,5,19,13-05-2023,Brand,335309.53,188106.46,458795,83.04149847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Others,AllPackSize,2023,5,19,13-05-2023,Brand,14648.85,4784,4784,79.44298281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Small Multi,AllPackSize,2023,5,19,13-05-2023,Brand,534311.83,146105.6,243506,89.45467831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Small SNAP POTS,AllPackSize,2023,5,19,13-05-2023,Brand,305544.28,82741.6,103427,87.22125421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Small Single,AllPackSize,2023,5,19,13-05-2023,Brand,284150.28,61864.9,333131,91.01342576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Standard Multi,AllPackSize,2023,5,19,13-05-2023,Brand,1440716.53,637527.98,329907,91.49259352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Standard Single,AllPackSize,2023,5,19,13-05-2023,Brand,516509.87,159082.365,383331,98.20045765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 4,Standard,AllPackType,Small Single,AllPackSize,2023,5,19,13-05-2023,Brand,171522.17,113316.57,519033,90.13584284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 4,Standard,AllPackType,Standard Multi,AllPackSize,2023,5,19,13-05-2023,Brand,420303.58,385326.48,226272,93.83385963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 4,Standard,AllPackType,Standard Single,AllPackSize,2023,5,19,13-05-2023,Brand,617019.48,537364.255,1285461,95.23837232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 5,Standard,AllPackType,Small Single,AllPackSize,2023,5,19,13-05-2023,Brand,8474.46,4143.7,18835,97.40569887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 5,Standard,AllPackType,Standard Single,AllPackSize,2023,5,19,13-05-2023,Brand,199817.06,281877.89,677042,91.08780684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 6,Standard,AllPackType,Small Single,AllPackSize,2023,5,19,13-05-2023,Brand,728.5,106.17,461,97.72269426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 6,Standard,AllPackType,Standard Multi,AllPackSize,2023,5,19,13-05-2023,Brand,41548.03,22980.12,13899,92.87502563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 6,Standard,AllPackType,Standard Single,AllPackSize,2023,5,19,13-05-2023,Brand,16433.69,6683.785,16210,86.9940691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 3,Standard,AllPackType,Small Multi,AllPackSize,2023,5,20,20-05-2023,Brand,0.5,0.66,1,0.231748613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 3,Standard,AllPackType,Small Single,AllPackSize,2023,5,20,20-05-2023,Brand,76674.26,22696.52,103166,87.69497056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 3,Standard,AllPackType,Standard Multi,AllPackSize,2023,5,20,20-05-2023,Brand,287229.43,160859.81,94861,93.08229408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 3,Standard,AllPackType,Standard Single,AllPackSize,2023,5,20,20-05-2023,Brand,314542.49,175359.84,427706,83.11238708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Others,AllPackSize,2023,5,20,20-05-2023,Brand,14408.64,4723,4723,79.52722449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Small Multi,AllPackSize,2023,5,20,20-05-2023,Brand,516624.28,139004.8,231666,89.20563405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Small SNAP POTS,AllPackSize,2023,5,20,20-05-2023,Brand,301953.87,81874.4,102343,86.97170052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Small Single,AllPackSize,2023,5,20,20-05-2023,Brand,282764.64,60448.3,326367,91.24268829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Standard Multi,AllPackSize,2023,5,20,20-05-2023,Brand,1429136.37,642011.64,325217,91.10770725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Standard Single,AllPackSize,2023,5,20,20-05-2023,Brand,505928.16,163560.215,394121,98.47200164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 4,Standard,AllPackType,Small Single,AllPackSize,2023,5,20,20-05-2023,Brand,168016.73,119702.75,547969,89.95019105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 4,Standard,AllPackType,Standard Multi,AllPackSize,2023,5,20,20-05-2023,Brand,416406.5,384427.88,225429,93.86004804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 4,Standard,AllPackType,Standard Single,AllPackSize,2023,5,20,20-05-2023,Brand,597206.65,522966.775,1250633,95.1010838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 5,Standard,AllPackType,Small Single,AllPackSize,2023,5,20,20-05-2023,Brand,8357.3,4086.5,18575,97.41038883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 5,Standard,AllPackType,Standard Single,AllPackSize,2023,5,20,20-05-2023,Brand,203495.96,284864.85,684392,90.98256461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 6,Standard,AllPackType,Small Single,AllPackSize,2023,5,20,20-05-2023,Brand,691.5,101.89,443,99.72891236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 6,Standard,AllPackType,Standard Multi,AllPackSize,2023,5,20,20-05-2023,Brand,37251.03,20864.04,12606,92.3367118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 6,Standard,AllPackType,Standard Single,AllPackSize,2023,5,20,20-05-2023,Brand,18341.03,6987.56,16905,89.8895696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 3,Standard,AllPackType,Small Multi,AllPackSize,2023,5,21,27-05-2023,Brand,0.5,0.66,1,0.231748613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 3,Standard,AllPackType,Small Single,AllPackSize,2023,5,21,27-05-2023,Brand,77745.43,22869.88,103954,86.97278132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 3,Standard,AllPackType,Standard Multi,AllPackSize,2023,5,21,27-05-2023,Brand,271615.47,151972.65,90161,93.26297588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 3,Standard,AllPackType,Standard Single,AllPackSize,2023,5,21,27-05-2023,Brand,267622.73,137252.85,334762,83.19714739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Others,AllPackSize,2023,5,21,27-05-2023,Brand,15335.1,5025,5025,78.28982513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Market 1,Supermarkets,AllRegion,Beans,AllSubCategory,Brand 2,Standard,AllPackType,Small Multi,AllPackSize,2023,5,21,27-05-2023,Brand,510366.27,136648,227744,89.13094253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
